istochnik,kanal,data_kommunikacii,id_kommunikacii,nazvanie_kommunikacii,tekst_kommunikacii,brand,target,sent,delivered,opened,clicked,unsubscribed
KNT CRM,Внутренние СМС,2023-07-14,828,21505 | Кагоцел | Терапевты Армения. Продукт | 14.07.2023,"Собираясь на отдых, не забудьте препарат с профилактическим эффектом от ОРВИ. Забота об иммунитете – залог здорового лета: bphg.me/HswL7q",Кагоцел,Не указано,1,1,0,0,0
KNT CRM,Внутренние СМС,2023-07-14,828,21505 | Кагоцел | Терапевты Армения. Продукт | 14.07.2023,"Собираясь на отдых, не забудьте препарат с профилактическим эффектом от ОРВИ. Забота об иммунитете – залог здорового лета: bphg.me/HswL7q",Кагоцел,Терапевты,60,58,11,11,0
KNT CRM,Внутренние СМС,2023-07-14,829,21505 | Кагоцел | Терапевты Казахстан. Продукт | 14.07.2023,"Собираясь на отдых, не забудьте препарат с профилактическим эффектом от ОРВИ. Забота об иммунитете – залог здорового лета: bphg.me/igSWfJ",Кагоцел,Не указано,1,1,0,0,0
KNT CRM,Внутренние СМС,2023-07-14,829,21505 | Кагоцел | Терапевты Казахстан. Продукт | 14.07.2023,"Собираясь на отдых, не забудьте препарат с профилактическим эффектом от ОРВИ. Забота об иммунитете – залог здорового лета: bphg.me/igSWfJ",Кагоцел,Терапевты,604,567,17,17,0
KNT CRM,Внутренние СМС,2023-07-14,830,21505 | Кагоцел | Терапевты Беларусь. Продукт | 14.07.2023,"Собираясь на отдых, не забудьте препарат с профилактическим эффектом от ОРВИ. Забота об иммунитете – залог здорового лета: bphg.me/u0vlnQ",Кагоцел,Не указано,1,1,0,0,0
KNT CRM,Внутренние СМС,2023-07-14,830,21505 | Кагоцел | Терапевты Беларусь. Продукт | 14.07.2023,"Собираясь на отдых, не забудьте препарат с профилактическим эффектом от ОРВИ. Забота об иммунитете – залог здорового лета: bphg.me/u0vlnQ",Кагоцел,Терапевты,36,36,10,10,0
KNT CRM,Внутренние СМС,2023-07-14,831,21505 | Кагоцел | Аптека Армения. Продукт | 14.07.2023,"Собираясь на отдых, не забудьте препарат с профилактическим эффектом от ОРВИ. Забота об иммунитете – залог здорового лета: bphg.me/CJPnIq",Кагоцел,Аптека,78,78,15,15,0
KNT CRM,Внутренние СМС,2023-07-14,831,21505 | Кагоцел | Аптека Армения. Продукт | 14.07.2023,"Собираясь на отдых, не забудьте препарат с профилактическим эффектом от ОРВИ. Забота об иммунитете – залог здорового лета: bphg.me/CJPnIq",Кагоцел,Не указано,1,1,0,0,0
KNT CRM,Внутренние СМС,2023-07-14,832,21505 | Кагоцел | Аптека Казахстан Продукт | 14.07.2023,"Собираясь на отдых, не забудьте препарат с профилактическим эффектом от ОРВИ. Забота об иммунитете – залог здорового лета: bphg.me/aH7UJa",Кагоцел,Аптека,1196,921,23,23,0
KNT CRM,Внутренние СМС,2023-07-14,832,21505 | Кагоцел | Аптека Казахстан Продукт | 14.07.2023,"Собираясь на отдых, не забудьте препарат с профилактическим эффектом от ОРВИ. Забота об иммунитете – залог здорового лета: bphg.me/aH7UJa",Кагоцел,Не указано,1,1,0,0,0
KNT CRM,Внутренние СМС,2023-07-14,833,21505 | Кагоцел | Аптека Беларусь Продукт | 14.07.2023,"Собираясь на отдых, не забудьте препарат с профилактическим эффектом от ОРВИ. Забота об иммунитете – залог здорового лета: bphg.me/yCetRs",Кагоцел,Аптека,516,503,21,21,0
KNT CRM,Внутренние СМС,2023-07-14,833,21505 | Кагоцел | Аптека Беларусь Продукт | 14.07.2023,"Собираясь на отдых, не забудьте препарат с профилактическим эффектом от ОРВИ. Забота об иммунитете – залог здорового лета: bphg.me/yCetRs",Кагоцел,Не указано,1,1,0,0,0
KNT CRM,Внутренние СМС,2023-07-20,852,21507 | Венарус | Аптека Армения. Продукт | 20.07.2023,ВНИМАНИЕ! НОВИНКА! С ИННОВАЦИОННОЙ системой доставки Nio-Trox® улучшает проникновение ТРОКСЕРУТИНА. Узнать больше bphg.me/jVIfRv,Венарус,Аптека,108,106,9,9,0
KNT CRM,Внутренние СМС,2023-07-20,852,21507 | Венарус | Аптека Армения. Продукт | 20.07.2023,ВНИМАНИЕ! НОВИНКА! С ИННОВАЦИОННОЙ системой доставки Nio-Trox® улучшает проникновение ТРОКСЕРУТИНА. Узнать больше bphg.me/jVIfRv,Венарус,Не указано,1,1,0,0,0
